#      time [s]          t9 [GK]          density [g/cc]
    3.1134305696e+02    4.2480000000e-01    9.1300000000e+05
    3.1135883548e+02    4.2620000000e-01    9.1180000000e+05
    3.1137719815e+02    4.2780000000e-01    9.1050000000e+05
    3.1139514683e+02    4.2940000000e-01    9.0920000000e+05
    3.1141271291e+02    4.3100000000e-01    9.0790000000e+05
    3.1142994590e+02    4.3260000000e-01    9.0650000000e+05
    3.1144688131e+02    4.3430000000e-01    9.0520000000e+05
    3.1146355788e+02    4.3590000000e-01    9.0380000000e+05
    3.1148000582e+02    4.3750000000e-01    9.0250000000e+05
    3.1149624722e+02    4.3920000000e-01    9.0120000000e+05
    3.1151502388e+02    4.4110000000e-01    8.9950000000e+05
    3.1153313068e+02    4.4310000000e-01    8.9800000000e+05
    3.1155066070e+02    4.4500000000e-01    8.9630000000e+05
    3.1156770540e+02    4.4690000000e-01    8.9470000000e+05
    3.1158434443e+02    4.4880000000e-01    8.9320000000e+05
    3.1160008177e+02    4.5070000000e-01    8.9170000000e+05
    3.1161503926e+02    4.5250000000e-01    8.9020000000e+05
    3.1162931949e+02    4.5420000000e-01    8.8880000000e+05
    3.1164301016e+02    4.5590000000e-01    8.8740000000e+05
    3.1165607084e+02    4.5760000000e-01    8.8600000000e+05
    3.1166852125e+02    4.5920000000e-01    8.8480000000e+05
    3.1168042609e+02    4.6080000000e-01    8.8350000000e+05
    3.1169184197e+02    4.6240000000e-01    8.8220000000e+05
    3.1170281473e+02    4.6390000000e-01    8.8090000000e+05
    3.1171338554e+02    4.6540000000e-01    8.7970000000e+05
    3.1172359000e+02    4.6680000000e-01    8.7860000000e+05
    3.1173345908e+02    4.6830000000e-01    8.7740000000e+05
    3.1174301770e+02    4.6970000000e-01    8.7630000000e+05
    3.1175228967e+02    4.7110000000e-01    8.7510000000e+05
    3.1176129617e+02    4.7250000000e-01    8.7400000000e+05
    3.1177005406e+02    4.7390000000e-01    8.7290000000e+05
    3.1178223372e+02    4.7580000000e-01    8.7130000000e+05
    3.1179444199e+02    4.7780000000e-01    8.6970000000e+05
    3.1180666541e+02    4.7990000000e-01    8.6810000000e+05
    3.1181890479e+02    4.8200000000e-01    8.6640000000e+05
    3.1183115918e+02    4.8420000000e-01    8.6470000000e+05
    3.1184342929e+02    4.8640000000e-01    8.6290000000e+05
    3.1185538395e+02    4.8870000000e-01    8.6110000000e+05
    3.1186646929e+02    4.9080000000e-01    8.5930000000e+05
    3.1187679357e+02    4.9290000000e-01    8.5770000000e+05
    3.1188644916e+02    4.9490000000e-01    8.5610000000e+05
    3.1189551066e+02    4.9680000000e-01    8.5470000000e+05
    3.1190404199e+02    4.9860000000e-01    8.5320000000e+05
    3.1191457783e+02    5.0090000000e-01    8.5130000000e+05
    3.1192482017e+02    5.0330000000e-01    8.4950000000e+05
    3.1193479627e+02    5.0570000000e-01    8.4770000000e+05
    3.1194454038e+02    5.0800000000e-01    8.4580000000e+05
    3.1195408126e+02    5.1050000000e-01    8.4390000000e+05
    3.1196344652e+02    5.1290000000e-01    8.4200000000e+05
    3.1197265951e+02    5.1540000000e-01    8.4000000000e+05
    3.1198174154e+02    5.1800000000e-01    8.3800000000e+05
    3.1199070945e+02    5.2060000000e-01    8.3590000000e+05
    3.1199514352e+02    5.2200000000e-01    8.3490000000e+05
    3.1199954697e+02    5.2330000000e-01    8.3390000000e+05
    3.1200395042e+02    5.2470000000e-01    8.3280000000e+05
    3.1200835387e+02    5.2610000000e-01    8.3170000000e+05
    3.1201275733e+02    5.2760000000e-01    8.3060000000e+05
    3.1201716078e+02    5.2900000000e-01    8.2940000000e+05
    3.1202156423e+02    5.3050000000e-01    8.2830000000e+05
    3.1202809145e+02    5.3280000000e-01    8.2650000000e+05
    3.1203460397e+02    5.3520000000e-01    8.2460000000e+05
    3.1204109693e+02    5.3770000000e-01    8.2270000000e+05
    3.1204757403e+02    5.4030000000e-01    8.2080000000e+05
    3.1205403933e+02    5.4300000000e-01    8.1880000000e+05
    3.1206049692e+02    5.4570000000e-01    8.1660000000e+05
    3.1206372348e+02    5.4720000000e-01    8.1560000000e+05
    3.1206685436e+02    5.4860000000e-01    8.1440000000e+05
    3.1207287283e+02    5.5140000000e-01    8.1230000000e+05
    3.1207845482e+02    5.5420000000e-01    8.1020000000e+05
    3.1208363905e+02    5.5680000000e-01    8.0820000000e+05
    3.1208847104e+02    5.5940000000e-01    8.0620000000e+05
    3.1209298861e+02    5.6190000000e-01    8.0430000000e+05
    3.1209722468e+02    5.6440000000e-01    8.0250000000e+05
    3.1210045880e+02    5.6630000000e-01    8.0110000000e+05
    3.1210369291e+02    5.6820000000e-01    7.9960000000e+05
    3.1210692702e+02    5.7030000000e-01    7.9810000000e+05
    3.1211016113e+02    5.7240000000e-01    7.9660000000e+05
    3.1211339524e+02    5.7450000000e-01    7.9500000000e+05
    3.1211662935e+02    5.7670000000e-01    7.9330000000e+05
    3.1211986347e+02    5.7900000000e-01    7.9150000000e+05
    3.1212309758e+02    5.8140000000e-01    7.8980000000e+05
    3.1212520831e+02    5.8300000000e-01    7.8860000000e+05
    3.1212730719e+02    5.8460000000e-01    7.8750000000e+05
    3.1212939816e+02    5.8620000000e-01    7.8630000000e+05
    3.1213148187e+02    5.8790000000e-01    7.8500000000e+05
    3.1213355891e+02    5.8960000000e-01    7.8370000000e+05
    3.1213562992e+02    5.9130000000e-01    7.8250000000e+05
    3.1213769579e+02    5.9310000000e-01    7.8120000000e+05
    3.1213975722e+02    5.9490000000e-01    7.7990000000e+05
    3.1214181496e+02    5.9670000000e-01    7.7860000000e+05
    3.1214386983e+02    5.9860000000e-01    7.7720000000e+05
    3.1214592294e+02    6.0050000000e-01    7.7580000000e+05
    3.1214797524e+02    6.0240000000e-01    7.7440000000e+05
    3.1215002755e+02    6.0440000000e-01    7.7300000000e+05
    3.1215207985e+02    6.0640000000e-01    7.7150000000e+05
    3.1215413215e+02    6.0840000000e-01    7.7000000000e+05
    3.1215618445e+02    6.1050000000e-01    7.6850000000e+05
    3.1215823676e+02    6.1270000000e-01    7.6700000000e+05
    3.1216028906e+02    6.1480000000e-01    7.6540000000e+05
    3.1216234136e+02    6.1700000000e-01    7.6380000000e+05
    3.1216439367e+02    6.1930000000e-01    7.6220000000e+05
    3.1216644166e+02    6.2150000000e-01    7.6060000000e+05
    3.1216840130e+02    6.2370000000e-01    7.5900000000e+05
    3.1217028144e+02    6.2580000000e-01    7.5760000000e+05
    3.1217209014e+02    6.2790000000e-01    7.5610000000e+05
    3.1217381806e+02    6.2990000000e-01    7.5470000000e+05
    3.1217546166e+02    6.3180000000e-01    7.5330000000e+05
    3.1217702937e+02    6.3370000000e-01    7.5200000000e+05
    3.1217852849e+02    6.3540000000e-01    7.5080000000e+05
    3.1217996532e+02    6.3710000000e-01    7.4960000000e+05
    3.1218134550e+02    6.3880000000e-01    7.4840000000e+05
    3.1218400231e+02    6.4190000000e-01    7.4620000000e+05
    3.1218647454e+02    6.4490000000e-01    7.4410000000e+05
    3.1218878931e+02    6.4770000000e-01    7.4220000000e+05
    3.1219096989e+02    6.5030000000e-01    7.4040000000e+05
    3.1219303521e+02    6.5280000000e-01    7.3870000000e+05
    3.1219500073e+02    6.5510000000e-01    7.3700000000e+05
    3.1219687955e+02    6.5740000000e-01    7.3550000000e+05
    3.1219868270e+02    6.5950000000e-01    7.3400000000e+05
    3.1220041953e+02    6.6160000000e-01    7.3260000000e+05
    3.1220209838e+02    6.6360000000e-01    7.3120000000e+05
    3.1220372648e+02    6.6550000000e-01    7.2990000000e+05
    3.1220531051e+02    6.6740000000e-01    7.2860000000e+05
    3.1220685631e+02    6.6930000000e-01    7.2730000000e+05
    3.1220836925e+02    6.7110000000e-01    7.2610000000e+05
    3.1220985431e+02    6.7290000000e-01    7.2490000000e+05
    3.1221131627e+02    6.7460000000e-01    7.2370000000e+05
    3.1221275969e+02    6.7640000000e-01    7.2250000000e+05
    3.1221418908e+02    6.7810000000e-01    7.2130000000e+05
    3.1221560891e+02    6.7990000000e-01    7.2020000000e+05
    3.1221702379e+02    6.8160000000e-01    7.1900000000e+05
    3.1221843842e+02    6.8340000000e-01    7.1780000000e+05
    3.1221985775e+02    6.8520000000e-01    7.1660000000e+05
    3.1222128703e+02    6.8700000000e-01    7.1540000000e+05
    3.1222273194e+02    6.8890000000e-01    7.1420000000e+05
    3.1222419866e+02    6.9080000000e-01    7.1290000000e+05
    3.1222569395e+02    6.9280000000e-01    7.1160000000e+05
    3.1222722528e+02    6.9480000000e-01    7.1020000000e+05
    3.1222870868e+02    6.9690000000e-01    7.0890000000e+05
    3.1223014087e+02    6.9890000000e-01    7.0760000000e+05
    3.1223152473e+02    7.0080000000e-01    7.0630000000e+05
    3.1223286284e+02    7.0280000000e-01    7.0500000000e+05
    3.1223415758e+02    7.0470000000e-01    7.0380000000e+05
    3.1223541112e+02    7.0650000000e-01    7.0250000000e+05
    3.1223662562e+02    7.0840000000e-01    7.0130000000e+05
    3.1223780288e+02    7.1020000000e-01    7.0010000000e+05
    3.1223894468e+02    7.1200000000e-01    6.9900000000e+05
    3.1224005271e+02    7.1380000000e-01    6.9780000000e+05
    3.1224112848e+02    7.1560000000e-01    6.9670000000e+05
    3.1224217346e+02    7.1730000000e-01    6.9560000000e+05
    3.1224318902e+02    7.1900000000e-01    6.9440000000e+05
    3.1224522015e+02    7.2260000000e-01    6.9210000000e+05
    3.1224643008e+02    7.2480000000e-01    6.9080000000e+05
    3.1224764001e+02    7.2700000000e-01    6.8930000000e+05
    3.1224884994e+02    7.2920000000e-01    6.8790000000e+05
    3.1225005987e+02    7.3160000000e-01    6.8640000000e+05
    3.1225126980e+02    7.3390000000e-01    6.8490000000e+05
    3.1225247973e+02    7.3640000000e-01    6.8340000000e+05
    3.1225368966e+02    7.3890000000e-01    6.8180000000e+05
    3.1225489958e+02    7.4140000000e-01    6.8020000000e+05
    3.1225610951e+02    7.4400000000e-01    6.7850000000e+05
    3.1225708949e+02    7.4620000000e-01    6.7720000000e+05
    3.1225804095e+02    7.4830000000e-01    6.7580000000e+05
    3.1225898426e+02    7.5050000000e-01    6.7450000000e+05
    3.1225991343e+02    7.5260000000e-01    6.7310000000e+05
    3.1226082963e+02    7.5480000000e-01    6.7180000000e+05
    3.1226173146e+02    7.5700000000e-01    6.7040000000e+05
    3.1226262139e+02    7.5920000000e-01    6.6910000000e+05
    3.1226349805e+02    7.6140000000e-01    6.6770000000e+05
    3.1226436380e+02    7.6360000000e-01    6.6630000000e+05
    3.1226521722e+02    7.6580000000e-01    6.6500000000e+05
    3.1226605962e+02    7.6810000000e-01    6.6360000000e+05
    3.1226689156e+02    7.7030000000e-01    6.6220000000e+05
    3.1226771342e+02    7.7260000000e-01    6.6080000000e+05
    3.1226852570e+02    7.7480000000e-01    6.5950000000e+05
    3.1226932880e+02    7.7710000000e-01    6.5810000000e+05
    3.1227012219e+02    7.7940000000e-01    6.5670000000e+05
    3.1227090808e+02    7.8170000000e-01    6.5530000000e+05
    3.1227168609e+02    7.8400000000e-01    6.5390000000e+05
    3.1227245557e+02    7.8630000000e-01    6.5250000000e+05
    3.1227321877e+02    7.8860000000e-01    6.5120000000e+05
    3.1227397439e+02    7.9100000000e-01    6.4970000000e+05
    3.1227472453e+02    7.9330000000e-01    6.4830000000e+05
    3.1227546795e+02    7.9570000000e-01    6.4700000000e+05
    3.1227620587e+02    7.9800000000e-01    6.4560000000e+05
    3.1227693884e+02    8.0040000000e-01    6.4410000000e+05
    3.1227766859e+02    8.0280000000e-01    6.4280000000e+05
    3.1227839588e+02    8.0520000000e-01    6.4140000000e+05
    3.1227911982e+02    8.0750000000e-01    6.3990000000e+05
    3.1227984083e+02    8.1000000000e-01    6.3850000000e+05
    3.1228055951e+02    8.1240000000e-01    6.3710000000e+05
    3.1228127652e+02    8.1480000000e-01    6.3570000000e+05
    3.1228199252e+02    8.1720000000e-01    6.3430000000e+05
    3.1228269709e+02    8.1960000000e-01    6.3290000000e+05
    3.1228338260e+02    8.2190000000e-01    6.3160000000e+05
    3.1228405006e+02    8.2420000000e-01    6.3030000000e+05
    3.1228470046e+02    8.2640000000e-01    6.2900000000e+05
    3.1228533479e+02    8.2850000000e-01    6.2770000000e+05
    3.1228595388e+02    8.3060000000e-01    6.2660000000e+05
    3.1228716321e+02    8.3470000000e-01    6.2420000000e+05
    3.1228831864e+02    8.3850000000e-01    6.2210000000e+05
    3.1228942572e+02    8.4200000000e-01    6.2000000000e+05
    3.1229048939e+02    8.4540000000e-01    6.1820000000e+05
    3.1229151402e+02    8.4860000000e-01    6.1640000000e+05
    3.1229250347e+02    8.5160000000e-01    6.1470000000e+05
    3.1229346101e+02    8.5440000000e-01    6.1310000000e+05
    3.1229438968e+02    8.5700000000e-01    6.1160000000e+05
    3.1229529215e+02    8.5950000000e-01    6.1030000000e+05
    3.1229617074e+02    8.6180000000e-01    6.0900000000e+05
    3.1229702747e+02    8.6400000000e-01    6.0770000000e+05
    3.1229786426e+02    8.6610000000e-01    6.0660000000e+05
    3.1229868280e+02    8.6810000000e-01    6.0550000000e+05
    3.1229948455e+02    8.6990000000e-01    6.0450000000e+05
    3.1230027084e+02    8.7160000000e-01    6.0360000000e+05
    3.1230104292e+02    8.7330000000e-01    6.0270000000e+05
    3.1230180192e+02    8.7490000000e-01    6.0180000000e+05
    3.1230254879e+02    8.7640000000e-01    6.0100000000e+05
    3.1230328447e+02    8.7780000000e-01    6.0020000000e+05
    3.1230400979e+02    8.7910000000e-01    5.9950000000e+05
    3.1230472553e+02    8.8040000000e-01    5.9880000000e+05
    3.1230543246e+02    8.8160000000e-01    5.9810000000e+05
    3.1230613116e+02    8.8280000000e-01    5.9750000000e+05
    3.1230682230e+02    8.8390000000e-01    5.9690000000e+05
    3.1230750645e+02    8.8500000000e-01    5.9630000000e+05
    3.1230818414e+02    8.8610000000e-01    5.9570000000e+05
    3.1230885587e+02    8.8710000000e-01    5.9520000000e+05
    3.1230952223e+02    8.8800000000e-01    5.9470000000e+05
    3.1231018362e+02    8.8900000000e-01    5.9420000000e+05
    3.1231084061e+02    8.8990000000e-01    5.9370000000e+05
    3.1231149356e+02    8.9080000000e-01    5.9320000000e+05
    3.1231214303e+02    8.9160000000e-01    5.9270000000e+05
    3.1231278943e+02    8.9250000000e-01    5.9230000000e+05
    3.1231343327e+02    8.9330000000e-01    5.9180000000e+05
    3.1231407503e+02    8.9410000000e-01    5.9140000000e+05
    3.1231471517e+02    8.9490000000e-01    5.9100000000e+05
    3.1231535421e+02    8.9570000000e-01    5.9050000000e+05
    3.1231599271e+02    8.9650000000e-01    5.9010000000e+05
    3.1231663123e+02    8.9720000000e-01    5.8970000000e+05
    3.1231727039e+02    8.9800000000e-01    5.8930000000e+05
    3.1231791079e+02    8.9870000000e-01    5.8890000000e+05
    3.1231855319e+02    8.9950000000e-01    5.8850000000e+05
    3.1231919829e+02    9.0020000000e-01    5.8810000000e+05
    3.1231984697e+02    9.0090000000e-01    5.8770000000e+05
    3.1232050011e+02    9.0170000000e-01    5.8730000000e+05
    3.1232115870e+02    9.0240000000e-01    5.8690000000e+05
    3.1232182388e+02    9.0310000000e-01    5.8650000000e+05
    3.1232249695e+02    9.0390000000e-01    5.8620000000e+05
    3.1232317929e+02    9.0460000000e-01    5.8570000000e+05
    3.1232387255e+02    9.0540000000e-01    5.8540000000e+05
    3.1232457851e+02    9.0610000000e-01    5.8490000000e+05
    3.1232529936e+02    9.0690000000e-01    5.8450000000e+05
    3.1232603751e+02    9.0770000000e-01    5.8410000000e+05
    3.1232679582e+02    9.0850000000e-01    5.8370000000e+05
    3.1232831243e+02    9.1010000000e-01    5.8280000000e+05
    3.1233134566e+02    9.1330000000e-01    5.8110000000e+05
    3.1233503677e+02    9.1720000000e-01    5.7910000000e+05
    3.1233932904e+02    9.2170000000e-01    5.7670000000e+05
    3.1234173318e+02    9.2420000000e-01    5.7540000000e+05
    3.1234413733e+02    9.2670000000e-01    5.7400000000e+05
    3.1234654147e+02    9.2920000000e-01    5.7270000000e+05
    3.1234894562e+02    9.3170000000e-01    5.7140000000e+05
    3.1235134976e+02    9.3420000000e-01    5.7010000000e+05
    3.1235375390e+02    9.3670000000e-01    5.6880000000e+05
    3.1235615805e+02    9.3920000000e-01    5.6750000000e+05
    3.1235856219e+02    9.4170000000e-01    5.6620000000e+05
    3.1236096634e+02    9.4420000000e-01    5.6500000000e+05
    3.1236337048e+02    9.4670000000e-01    5.6370000000e+05
    3.1236577463e+02    9.4910000000e-01    5.6240000000e+05
    3.1236817877e+02    9.5160000000e-01    5.6120000000e+05
    3.1237058291e+02    9.5410000000e-01    5.5990000000e+05
    3.1237298706e+02    9.5660000000e-01    5.5870000000e+05
    3.1237539120e+02    9.5900000000e-01    5.5740000000e+05
    3.1237779535e+02    9.6150000000e-01    5.5610000000e+05
    3.1238019949e+02    9.6400000000e-01    5.5490000000e+05
    3.1238260363e+02    9.6640000000e-01    5.5370000000e+05
    3.1238498602e+02    9.6890000000e-01    5.5240000000e+05
    3.1238961708e+02    9.7360000000e-01    5.5010000000e+05
    3.1239399725e+02    9.7800000000e-01    5.4790000000e+05
    3.1239815103e+02    9.8220000000e-01    5.4580000000e+05
    3.1240209972e+02    9.8620000000e-01    5.4380000000e+05
    3.1240586189e+02    9.9000000000e-01    5.4190000000e+05
    3.1240945379e+02    9.9370000000e-01    5.4010000000e+05
    3.1241288965e+02    9.9710000000e-01    5.3840000000e+05
    3.1241618222e+02    1.0000000000e+00    5.3680000000e+05
    3.1241934299e+02    1.0040000000e+00    5.3530000000e+05
    3.1242238177e+02    1.0070000000e+00    5.3380000000e+05
    3.1242530749e+02    1.0100000000e+00    5.3240000000e+05
    3.1242812828e+02    1.0120000000e+00    5.3100000000e+05
    3.1243085147e+02    1.0150000000e+00    5.2970000000e+05
    3.1243348347e+02    1.0180000000e+00    5.2840000000e+05
    3.1243603023e+02    1.0200000000e+00    5.2720000000e+05
    3.1243849713e+02    1.0230000000e+00    5.2600000000e+05
    3.1244088907e+02    1.0250000000e+00    5.2490000000e+05
    3.1244321033e+02    1.0270000000e+00    5.2380000000e+05
    3.1244546513e+02    1.0300000000e+00    5.2280000000e+05
    3.1244765718e+02    1.0320000000e+00    5.2170000000e+05
    3.1244978990e+02    1.0340000000e+00    5.2070000000e+05
    3.1245186640e+02    1.0360000000e+00    5.1970000000e+05
    3.1245388957e+02    1.0380000000e+00    5.1880000000e+05
    3.1245586220e+02    1.0400000000e+00    5.1790000000e+05
    3.1245778674e+02    1.0420000000e+00    5.1700000000e+05
    3.1245966559e+02    1.0440000000e+00    5.1610000000e+05
    3.1246150086e+02    1.0460000000e+00    5.1520000000e+05
    3.1246329449e+02    1.0470000000e+00    5.1440000000e+05
    3.1246504844e+02    1.0490000000e+00    5.1360000000e+05
    3.1246676439e+02    1.0510000000e+00    5.1280000000e+05
    3.1246844405e+02    1.0520000000e+00    5.1200000000e+05
    3.1247008889e+02    1.0540000000e+00    5.1130000000e+05
    3.1247170040e+02    1.0560000000e+00    5.1050000000e+05
    3.1247327999e+02    1.0570000000e+00    5.0980000000e+05
    3.1247482887e+02    1.0590000000e+00    5.0910000000e+05
    3.1247634819e+02    1.0600000000e+00    5.0840000000e+05
    3.1247783923e+02    1.0620000000e+00    5.0770000000e+05
    3.1247930299e+02    1.0630000000e+00    5.0700000000e+05
    3.1248074043e+02    1.0650000000e+00    5.0640000000e+05
    3.1248215266e+02    1.0660000000e+00    5.0570000000e+05
    3.1248354051e+02    1.0670000000e+00    5.0510000000e+05
    3.1248490478e+02    1.0690000000e+00    5.0440000000e+05
    3.1248624644e+02    1.0700000000e+00    5.0380000000e+05
    3.1248756621e+02    1.0720000000e+00    5.0320000000e+05
    3.1248886486e+02    1.0730000000e+00    5.0270000000e+05
    3.1249014303e+02    1.0740000000e+00    5.0210000000e+05
    3.1249140154e+02    1.0750000000e+00    5.0150000000e+05
    3.1249264097e+02    1.0770000000e+00    5.0090000000e+05
    3.1249386188e+02    1.0780000000e+00    5.0040000000e+05
    3.1249506499e+02    1.0790000000e+00    4.9980000000e+05
    3.1249625090e+02    1.0800000000e+00    4.9930000000e+05
    3.1249742009e+02    1.0810000000e+00    4.9870000000e+05
    3.1249857312e+02    1.0830000000e+00    4.9820000000e+05
    3.1249971053e+02    1.0840000000e+00    4.9770000000e+05
    3.1250083275e+02    1.0850000000e+00    4.9720000000e+05
    3.1250194037e+02    1.0860000000e+00    4.9670000000e+05
    3.1250303379e+02    1.0870000000e+00    4.9620000000e+05
    3.1250411349e+02    1.0880000000e+00    4.9570000000e+05
    3.1250517991e+02    1.0890000000e+00    4.9520000000e+05
    3.1250623352e+02    1.0900000000e+00    4.9470000000e+05
    3.1250727467e+02    1.0910000000e+00    4.9420000000e+05
    3.1250830386e+02    1.0920000000e+00    4.9380000000e+05
    3.1250932144e+02    1.0930000000e+00    4.9330000000e+05
    3.1251032782e+02    1.0940000000e+00    4.9280000000e+05
    3.1251132341e+02    1.0950000000e+00    4.9240000000e+05
    3.1251230860e+02    1.0960000000e+00    4.9190000000e+05
    3.1251328380e+02    1.0970000000e+00    4.9150000000e+05
    3.1251424933e+02    1.0980000000e+00    4.9110000000e+05
    3.1251520566e+02    1.0990000000e+00    4.9060000000e+05
    3.1251615311e+02    1.1000000000e+00    4.9020000000e+05
    3.1251804800e+02    1.1020000000e+00    4.8930000000e+05
    3.1252183778e+02    1.1060000000e+00    4.8760000000e+05
    3.1252636929e+02    1.1110000000e+00    4.8550000000e+05
    3.1253080877e+02    1.1150000000e+00    4.8350000000e+05
    3.1253418280e+02    1.1190000000e+00    4.8190000000e+05
    3.1253751419e+02    1.1220000000e+00    4.8040000000e+05
    3.1254080539e+02    1.1260000000e+00    4.7890000000e+05
    3.1254405921e+02    1.1290000000e+00    4.7740000000e+05
    3.1254727838e+02    1.1320000000e+00    4.7600000000e+05
    3.1255046530e+02    1.1360000000e+00    4.7450000000e+05
    3.1255362236e+02    1.1390000000e+00    4.7310000000e+05
    3.1255675179e+02    1.1420000000e+00    4.7170000000e+05
    3.1255985557e+02    1.1460000000e+00    4.7030000000e+05
    3.1256293571e+02    1.1490000000e+00    4.6890000000e+05
    3.1256599415e+02    1.1520000000e+00    4.6750000000e+05
    3.1256903259e+02    1.1550000000e+00    4.6610000000e+05
    3.1257205281e+02    1.1580000000e+00    4.6470000000e+05
    3.1257505654e+02    1.1620000000e+00    4.6340000000e+05
    3.1257804533e+02    1.1650000000e+00    4.6210000000e+05
    3.1258102084e+02    1.1680000000e+00    4.6070000000e+05
    3.1258398469e+02    1.1710000000e+00    4.5940000000e+05
    3.1258693853e+02    1.1740000000e+00    4.5810000000e+05
    3.1258988380e+02    1.1770000000e+00    4.5680000000e+05
    3.1259282209e+02    1.1800000000e+00    4.5550000000e+05
    3.1259575504e+02    1.1830000000e+00    4.5420000000e+05
    3.1259868427e+02    1.1860000000e+00    4.5290000000e+05
    3.1260161126e+02    1.1890000000e+00    4.5170000000e+05
    3.1260453767e+02    1.1920000000e+00    4.5040000000e+05
    3.1261039049e+02    1.1980000000e+00    4.4800000000e+05
    3.1261627757e+02    1.2040000000e+00    4.4550000000e+05
    3.1262220616e+02    1.2100000000e+00    4.4300000000e+05
    3.1262817904e+02    1.2160000000e+00    4.4070000000e+05
    3.1263404801e+02    1.2210000000e+00    4.3830000000e+05
    3.1263968360e+02    1.2260000000e+00    4.3620000000e+05
    3.1264497040e+02    1.2310000000e+00    4.3420000000e+05
    3.1264995935e+02    1.2360000000e+00    4.3240000000e+05
    3.1265469005e+02    1.2400000000e+00    4.3070000000e+05
    3.1265919507e+02    1.2440000000e+00    4.2910000000e+05
    3.1266350101e+02    1.2470000000e+00    4.2770000000e+05
    3.1266762982e+02    1.2510000000e+00    4.2630000000e+05
    3.1267160018e+02    1.2540000000e+00    4.2500000000e+05
    3.1267542745e+02    1.2570000000e+00    4.2380000000e+05
    3.1267912541e+02    1.2600000000e+00    4.2270000000e+05
    3.1268270557e+02    1.2620000000e+00    4.2160000000e+05
    3.1268617783e+02    1.2650000000e+00    4.2050000000e+05
    3.1268955145e+02    1.2680000000e+00    4.1950000000e+05
    3.1269283360e+02    1.2700000000e+00    4.1860000000e+05
    3.1269603147e+02    1.2720000000e+00    4.1770000000e+05
    3.1269915115e+02    1.2740000000e+00    4.1680000000e+05
    3.1270219773e+02    1.2760000000e+00    4.1600000000e+05
    3.1270517634e+02    1.2780000000e+00    4.1520000000e+05
    3.1270809130e+02    1.2800000000e+00    4.1440000000e+05
    3.1271094649e+02    1.2820000000e+00    4.1370000000e+05
    3.1271374543e+02    1.2840000000e+00    4.1290000000e+05
    3.1271649156e+02    1.2860000000e+00    4.1220000000e+05
    3.1271918777e+02    1.2880000000e+00    4.1160000000e+05
    3.1272183697e+02    1.2890000000e+00    4.1090000000e+05
    3.1272444155e+02    1.2910000000e+00    4.1030000000e+05
    3.1272700398e+02    1.2920000000e+00    4.0970000000e+05
    3.1272952631e+02    1.2940000000e+00    4.0900000000e+05
    3.1273201065e+02    1.2960000000e+00    4.0850000000e+05
    3.1273445874e+02    1.2970000000e+00    4.0790000000e+05
    3.1273687246e+02    1.2980000000e+00    4.0730000000e+05
    3.1273925356e+02    1.3000000000e+00    4.0680000000e+05
    3.1274160344e+02    1.3010000000e+00    4.0630000000e+05
    3.1274392368e+02    1.3030000000e+00    4.0570000000e+05
    3.1274621575e+02    1.3040000000e+00    4.0520000000e+05
    3.1274848085e+02    1.3050000000e+00    4.0470000000e+05
    3.1275072056e+02    1.3060000000e+00    4.0420000000e+05
    3.1275293596e+02    1.3080000000e+00    4.0370000000e+05
    3.1275512807e+02    1.3090000000e+00    4.0320000000e+05
    3.1275729834e+02    1.3100000000e+00    4.0280000000e+05
    3.1275944772e+02    1.3110000000e+00    4.0230000000e+05
    3.1276157737e+02    1.3120000000e+00    4.0190000000e+05
    3.1276368842e+02    1.3140000000e+00    4.0140000000e+05
    3.1276578198e+02    1.3150000000e+00    4.0100000000e+05
    3.1276785917e+02    1.3160000000e+00    4.0050000000e+05
    3.1276992085e+02    1.3170000000e+00    4.0010000000e+05
    3.1277196811e+02    1.3180000000e+00    3.9970000000e+05
    3.1277400227e+02    1.3190000000e+00    3.9920000000e+05
    3.1277602421e+02    1.3200000000e+00    3.9880000000e+05
    3.1277803506e+02    1.3210000000e+00    3.9840000000e+05
    3.1278003572e+02    1.3220000000e+00    3.9800000000e+05
    3.1278202758e+02    1.3240000000e+00    3.9760000000e+05
    3.1278401182e+02    1.3250000000e+00    3.9720000000e+05
    3.1278598946e+02    1.3260000000e+00    3.9680000000e+05
    3.1278796200e+02    1.3270000000e+00    3.9640000000e+05
    3.1278993052e+02    1.3280000000e+00    3.9600000000e+05
    3.1279189642e+02    1.3290000000e+00    3.9560000000e+05
    3.1279386139e+02    1.3300000000e+00    3.9520000000e+05
    3.1279582672e+02    1.3310000000e+00    3.9480000000e+05
    3.1279779403e+02    1.3320000000e+00    3.9440000000e+05
    3.1279976507e+02    1.3330000000e+00    3.9400000000e+05
    3.1280174190e+02    1.3340000000e+00    3.9370000000e+05
    3.1280372627e+02    1.3350000000e+00    3.9330000000e+05
    3.1280572030e+02    1.3360000000e+00    3.9290000000e+05
    3.1280772629e+02    1.3370000000e+00    3.9250000000e+05
    3.1280974673e+02    1.3380000000e+00    3.9210000000e+05
    3.1281178431e+02    1.3390000000e+00    3.9170000000e+05
    3.1281384227e+02    1.3400000000e+00    3.9130000000e+05
    3.1281592356e+02    1.3410000000e+00    3.9090000000e+05
    3.1281803173e+02    1.3420000000e+00    3.9050000000e+05
    3.1282017096e+02    1.3430000000e+00    3.9010000000e+05
    3.1282234558e+02    1.3440000000e+00    3.8970000000e+05
